dataset_id,reference,species,notes,model,loglikelihood,ks_distance,diameter_min [mm],diameter_max [mm],functional_group2,t_ru0 [MPa],beta_t,shape,scale [MPa],sdlog,sigma_t0 [MPa],beta_sigmat,width [MPa]
60,Vergani et al. (2012),Castanea sativa,NA,logistic,-285.6606730962994,0.06505031353006296,1,6.535428086,Broadleaves,13.79911414710549,-0.3049306939551252,NA,3.619368613421885,NA,NA,NA,NA
60,Vergani et al. (2012),Castanea sativa,NA,lognormal,-279.0969146382913,0.05569138708392696,1,6.535428086,Broadleaves,16.578002644867883,-0.48717930601385334,NA,NA,0.46581042289783814,NA,NA,NA
60,Vergani et al. (2012),Castanea sativa,NA,normal_force,-357.5841669646628,0.18712926188911116,1,6.535428086,Broadleaves,17.487452142818995,-0.5013617522200878,NA,NA,NA,52.84971482286657,-2,NA
60,Vergani et al. (2012),Castanea sativa,NA,normal_scaled,-286.870463366618,0.09411388455818637,1,6.535428086,Broadleaves,14.6426798238184,-0.3345121509603531,NA,NA,NA,6.669366371186124,-0.3345121509603531,NA
60,Vergani et al. (2012),Castanea sativa,NA,normal_strength,-286.96123295586716,0.11956642589516236,1,6.535428086,Broadleaves,15.588909544334259,-0.41545609371666986,NA,NA,NA,5.123514046280374,0,NA
60,Vergani et al. (2012),Castanea sativa,NA,uniform,-317.2506664997673,0.39679366129047566,1,6.535428086,Broadleaves,28.95477099028659,-0.606157407258514,NA,NA,NA,NA,NA,47.20830004146046
60,Vergani et al. (2012),Castanea sativa,NA,weibull,-282.0199512585004,0.06596655414583891,1,6.535428086,Broadleaves,14.919187175887465,-0.35576597761638346,2.3268166326059165,NA,NA,NA,NA,NA
61,Vergani et al. (2012),Acer pseudoplatanus,NA,gamma,-196.00406752850546,0.05044999821629287,1.020671106,6.568943029,Broadleaves,20.913558973250225,-0.2872081609690436,5.907470936288225,NA,NA,NA,NA,NA
61,Vergani et al. (2012),Acer pseudoplatanus,NA,gumbel,-196.40019179748123,0.051716456728494065,1.020671106,6.568943029,Broadleaves,21.56730229265455,-0.3105293232745447,NA,7.338681279153163,NA,NA,NA,NA
61,Vergani et al. (2012),Acer pseudoplatanus,NA,logistic,-197.32579463079705,0.06929269959825107,1.020671106,6.568943029,Broadleaves,21.338364886515766,-0.3368044393734739,NA,4.8856049265369785,NA,NA,NA,NA
61,Vergani et al. (2012),Acer pseudoplatanus,NA,lognormal,-198.5406411143506,0.07236107276822923,1.020671106,6.568943029,Broadleaves,20.709697303084656,-0.2635676713271875,NA,NA,0.44145770745049623,NA,NA,NA
61,Vergani et al. (2012),Acer pseudoplatanus,NA,normal_force,-246.09885350233202,0.21281980527464006,1.020671106,6.568943029,Broadleaves,23.467978475916762,-0.372266113960493,NA,NA,NA,80.89847380255813,-2,NA
61,Vergani et al. (2012),Acer pseudoplatanus,NA,normal_scaled,-196.63220883962327,0.07298463596670746,1.020671106,6.568943029,Broadleaves,20.677149165734985,-0.27388768287131093,NA,NA,NA,8.105197008369153,-0.27388768287131093,NA
61,Vergani et al. (2012),Acer pseudoplatanus,NA,normal_strength,-197.61217881970418,0.09178121001898829,1.020671106,6.568943029,Broadleaves,21.02715734375039,-0.29428644821162436,NA,NA,NA,6.518196846844142,0,NA
61,Vergani et al. (2012),Acer pseudoplatanus,NA,uniform,-204.48710580012295,0.20001464648232214,1.020671106,6.568943029,Broadleaves,16.449515018931756,0.1771590913214896,NA,NA,NA,NA,NA,25.96123238469192
61,Vergani et al. (2012),Acer pseudoplatanus,NA,weibull,-195.5400065131543,0.05856315916775934,1.020671106,6.568943029,Broadleaves,20.545048395538036,-0.26527607032207196,2.7502704186024243,NA,NA,NA,NA,NA
62,Vergani et al. (2012),Larix decidua,NA,gamma,-139.6087225416375,0.12849688489450134,1.020671106,5.839854501,Conifers,18.03454926658417,-0.29503477718964577,1.9514462406964759,NA,NA,NA,NA,NA
62,Vergani et al. (2012),Larix decidua,NA,gumbel,-142.11891615030325,0.1463951001712207,1.020671106,5.839854501,Conifers,17.00664000745262,-0.24612151580906985,NA,8.917061531990939,NA,NA,NA,NA
62,Vergani et al. (2012),Larix decidua,NA,logistic,-147.29171270552337,0.1372969140829683,1.020671106,5.839854501,Conifers,15.355813797720236,-0.18908190494540295,NA,6.8041280339233206,NA,NA,NA,NA
62,Vergani et al. (2012),Larix decidua,NA,lognormal,-139.1675085063465,0.09304146663810875,1.020671106,5.839854501,Conifers,22.114351805858675,-0.5632592470622229,NA,NA,0.7698574522228876,NA,NA,NA
62,Vergani et al. (2012),Larix decidua,NA,normal_force,-194.60243424437644,0.2844333828975302,1.020671106,5.839854501,Conifers,16.67605088249874,-0.19929526528401653,NA,NA,NA,141.41224238426523,-2,NA
62,Vergani et al. (2012),Larix decidua,NA,normal_scaled,-146.81968706794618,0.15775074862950073,1.020671106,5.839854501,Conifers,16.080713177863558,-0.1225583328109688,NA,NA,NA,11.362106495428218,-0.1225583328109688,NA
62,Vergani et al. (2012),Larix decidua,NA,normal_strength,-146.0828730532048,0.17417422045663095,1.020671106,5.839854501,Conifers,18.585131195529424,-0.34518036044168277,NA,NA,NA,10.244860451514443,0,NA
62,Vergani et al. (2012),Larix decidua,NA,uniform,-182.83601686400127,0.6587924962498936,1.020671106,5.839854501,Conifers,127.26868391784672,-1.1417073170503043,NA,NA,NA,NA,NA,238.9715474471261
62,Vergani et al. (2012),Larix decidua,NA,weibull,-140.01275230359312,0.11911832899113894,1.020671106,5.839854501,Conifers,17.27648697300671,-0.22526979323451096,1.458457823737474,NA,NA,NA,NA,NA
63,Vergani et al. (2012),Ostrya carpinifolia,NA,gamma,-169.02426419315935,0.08862589834922996,1.085283705,6.305562782,Broadleaves,20.47084946689985,-0.392278026692037,4.999102520586227,NA,NA,NA,NA,NA
63,Vergani et al. (2012),Ostrya carpinifolia,NA,gumbel,-169.16598073031207,0.0836496876588988,1.085283705,6.305562782,Broadleaves,20.516872458448468,-0.3798050302496813,NA,7.501793293879953,NA,NA,NA,NA
63,Vergani et al. (2012),Ostrya carpinifolia,NA,logistic,-169.1674375520711,0.0773406063983364,1.085283705,6.305562782,Broadleaves,21.6152183873012,-0.4551106320557935,NA,5.228965347255764,NA,NA,NA,NA
63,Vergani et al. (2012),Ostrya carpinifolia,NA,lognormal,-172.88634812810096,0.09629243718176006,1.085283705,6.305562782,Broadleaves,20.306001292524176,-0.36248330235408044,NA,NA,0.4973268714106958,NA,NA,NA
63,Vergani et al. (2012),Ostrya carpinifolia,NA,normal_force,-184.25561070462308,0.11998146085643713,1.085283705,6.305562782,Broadleaves,28.551964098410316,-0.65805042206415,NA,NA,NA,52.71158361627912,-2,NA
63,Vergani et al. (2012),Ostrya carpinifolia,NA,normal_scaled,-167.45710580695328,0.07541465605891551,1.085283705,6.305562782,Broadleaves,21.51296259775317,-0.4440392290748023,NA,NA,NA,8.706562353102454,-0.4440392290748023,NA
63,Vergani et al. (2012),Ostrya carpinifolia,NA,normal_strength,-170.59965452355553,0.0678148809833452,1.085283705,6.305562782,Broadleaves,19.214121278461967,-0.3199337214634183,NA,NA,NA,6.049180890641862,0,NA
63,Vergani et al. (2012),Ostrya carpinifolia,NA,uniform,-167.5881255952925,0.1281350181236628,1.085283705,6.305562782,Broadleaves,22.071822674103483,-0.5080263160617223,NA,NA,NA,NA,NA,38.340524403047176
63,Vergani et al. (2012),Ostrya carpinifolia,NA,weibull,-166.83151089164812,0.06450024004415178,1.085283705,6.305562782,Broadleaves,21.29532499094493,-0.43319536668361613,2.6872268871269465,NA,NA,NA,NA,NA
64,Yang et al. (2016),Betula platyphylla,moisture class H1,gamma,-269.303163844761,0.053808083542609325,1.05,6.85,Broadleaves,23.38537661799992,-0.062457959275215046,14.567419325444208,NA,NA,NA,NA,NA
64,Yang et al. (2016),Betula platyphylla,moisture class H1,gumbel,-272.4430842979683,0.07901326839231607,1.05,6.85,Broadleaves,23.507408826855606,-0.05783140264556661,NA,5.518792637561314,NA,NA,NA,NA
64,Yang et al. (2016),Betula platyphylla,moisture class H1,logistic,-270.886156259998,0.0473601289910095,1.05,6.85,Broadleaves,23.664379959215886,-0.07494508907165551,NA,3.5344479745244928,NA,NA,NA,NA
64,Yang et al. (2016),Betula platyphylla,moisture class H1,lognormal,-270.85907674696864,0.06649881540144861,1.05,6.85,Broadleaves,23.330973003727784,-0.05919100368309115,NA,NA,0.26985669799960144,NA,NA,NA
64,Yang et al. (2016),Betula platyphylla,moisture class H1,normal_force,-306.18175632100105,0.16357240497671777,1.05,6.85,Broadleaves,28.870094780284248,-0.202119410998739,NA,NA,NA,100.0054112910425,-2,NA
64,Yang et al. (2016),Betula platyphylla,moisture class H1,normal_scaled,-268.74522847621614,0.04851761018109635,1.05,6.85,Broadleaves,23.464494626590245,-0.06519893031320059,NA,NA,NA,5.96750028667366,-0.06519893031320059,NA
64,Yang et al. (2016),Betula platyphylla,moisture class H1,normal_strength,-268.8551960449374,0.05411101166542587,1.05,6.85,Broadleaves,23.293930362325597,-0.059244873378289827,NA,NA,NA,5.513968923285992,0,NA
64,Yang et al. (2016),Betula platyphylla,moisture class H1,uniform,-276.0260150629268,0.13179358688159715,1.05,6.85,Broadleaves,18.753202202294954,0.1447514633526629,NA,NA,NA,NA,NA,20.72369119751093
64,Yang et al. (2016),Betula platyphylla,moisture class H1,weibull,-268.73730537047663,0.06813449754778367,1.05,6.85,Broadleaves,23.39987435082213,-0.06252218391807685,4.383486388903813,NA,NA,NA,NA,NA
65,Yang et al. (2016),Quercus mongolica,moisture class H1,gamma,-293.53661428764417,0.03972356849228431,1.08,6.93,Broadleaves,24.48075193697157,-0.256645171532121,15.798271633053464,NA,NA,NA,NA,NA
65,Yang et al. (2016),Quercus mongolica,moisture class H1,gumbel,-296.9749557082937,0.0687553200994725,1.08,6.93,Broadleaves,24.4080723450916,-0.24421385696040493,NA,5.528417779625968,NA,NA,NA,NA
65,Yang et al. (2016),Quercus mongolica,moisture class H1,logistic,-294.6662955757791,0.05760020113550568,1.08,6.93,Broadleaves,24.542168092171597,-0.26592436440399125,NA,3.481725240016693,NA,NA,NA,NA
65,Yang et al. (2016),Quercus mongolica,moisture class H1,lognormal,-295.0951455003815,0.05122068902558968,1.08,6.93,Broadleaves,24.298202361032722,-0.24930714343849136,NA,NA,0.25821250409536134,NA,NA,NA
65,Yang et al. (2016),Quercus mongolica,moisture class H1,normal_force,-319.16749108170836,0.09745455931801872,1.08,6.93,Broadleaves,27.699920797919425,-0.3455415382496147,NA,NA,NA,63.4462252543685,-2,NA
65,Yang et al. (2016),Quercus mongolica,moisture class H1,normal_scaled,-293.8445951692572,0.05150257547999881,1.08,6.93,Broadleaves,24.898629137672327,-0.270682785841117,NA,NA,NA,6.150042749857265,-0.270682785841117,NA
65,Yang et al. (2016),Quercus mongolica,moisture class H1,normal_strength,-295.73424384874653,0.05992714951683792,1.08,6.93,Broadleaves,23.979306448780676,-0.23883034139679343,NA,NA,NA,4.522763890113461,0,NA
65,Yang et al. (2016),Quercus mongolica,moisture class H1,uniform,-310.445329819198,0.1554093517142273,1.08,6.93,Broadleaves,21.042693671520553,-0.1218975839240825,NA,NA,NA,NA,NA,25.04177060243082
65,Yang et al. (2016),Quercus mongolica,moisture class H1,weibull,-295.36099967933785,0.0753392959502932,1.08,6.93,Broadleaves,25.051731623161643,-0.2771456844570745,4.3545501609908355,NA,NA,NA,NA,NA
66,Yang et al. (2016),Pinus tabulaeformis,moisture class H1,gamma,-382.324608004089,0.07254769057891053,1.01,6.98,Conifers,11.775652166156549,-0.12955643363171332,9.77279939202646,NA,NA,NA,NA,NA
66,Yang et al. (2016),Pinus tabulaeformis,moisture class H1,gumbel,-386.00876078162844,0.08785673368757596,1.01,6.98,Conifers,12.063607309162974,-0.14131301683080777,NA,3.354538993347347,NA,NA,NA,NA
66,Yang et al. (2016),Pinus tabulaeformis,moisture class H1,logistic,-384.4108862264224,0.04709307733022117,1.01,6.98,Conifers,11.593609109933656,-0.1216126901185295,NA,2.067932217347253,NA,NA,NA,NA
66,Yang et al. (2016),Pinus tabulaeformis,moisture class H1,lognormal,-385.615596029078,0.09099661444555918,1.01,6.98,Conifers,11.944610647746588,-0.13939424697094738,NA,NA,0.33264765929323503,NA,NA,NA
66,Yang et al. (2016),Pinus tabulaeformis,moisture class H1,normal_force,-463.3992308797949,0.11758944566626384,1.01,6.98,Conifers,14.071125618585512,-0.25400397731103896,NA,NA,NA,50.291827997106935,-2,NA
66,Yang et al. (2016),Pinus tabulaeformis,moisture class H1,normal_scaled,-382.89209574456237,0.05466111095081594,1.01,6.98,Conifers,11.523112845751937,-0.11004637881370788,NA,NA,NA,3.572723774740112,-0.11004637881370788,NA
66,Yang et al. (2016),Pinus tabulaeformis,moisture class H1,normal_strength,-382.3683600773052,0.05447096464167911,1.01,6.98,Conifers,11.738412861304226,-0.12664354112378856,NA,NA,NA,3.1496523174751103,0,NA
66,Yang et al. (2016),Pinus tabulaeformis,moisture class H1,uniform,-401.8196859996521,0.21527018435053158,1.01,6.98,Conifers,13.090209084118964,-0.14361377964035416,NA,NA,NA,NA,NA,17.40348015096116
66,Yang et al. (2016),Pinus tabulaeformis,moisture class H1,weibull,-382.644109865739,0.06592657007991254,1.01,6.98,Conifers,11.456903545805034,-0.1049501680055525,3.5034063272091784,NA,NA,NA,NA,NA
67,Yang et al. (2016),Larix gmelinii,moisture class H1,gamma,-220.12031123354745,0.08617396166897756,1.64,6.96,Conifers,12.91501230800597,-0.11258295488393365,14.455993573026436,NA,NA,NA,NA,NA
67,Yang et al. (2016),Larix gmelinii,moisture class H1,gumbel,-225.0937856516771,0.11127643435507556,1.64,6.96,Conifers,12.76692773161759,-0.08682989452075963,NA,3.158789729398691,NA,NA,NA,NA
67,Yang et al. (2016),Larix gmelinii,moisture class H1,logistic,-216.95112090364853,0.05892851915923991,1.64,6.96,Conifers,13.502060893002755,-0.14772346719481697,NA,1.89044712244638,NA,NA,NA,NA
67,Yang et al. (2016),Larix gmelinii,moisture class H1,lognormal,-224.04410273842768,0.1006129877835395,1.64,6.96,Conifers,12.502522385942797,-0.08453996692056356,NA,NA,0.2780535989205929,NA,NA,NA
67,Yang et al. (2016),Larix gmelinii,moisture class H1,normal_force,-235.47352814268845,0.09838475885655606,1.64,6.96,Conifers,14.049940997585056,-0.16837642491872873,NA,NA,NA,44.863705242272566,-2,NA
67,Yang et al. (2016),Larix gmelinii,moisture class H1,normal_scaled,-216.79431300570153,0.06031271030265989,1.64,6.96,Conifers,13.474919881997343,-0.1454701672565646,NA,NA,NA,3.3346783187843436,-0.1454701672565646,NA
67,Yang et al. (2016),Larix gmelinii,moisture class H1,normal_strength,-217.75185234499793,0.05965537952047001,1.64,6.96,Conifers,12.866371377003256,-0.10962140567696951,NA,NA,NA,2.7946629056991363,0,NA
67,Yang et al. (2016),Larix gmelinii,moisture class H1,uniform,-247.14390720179227,0.19414252869035165,1.64,6.96,Conifers,8.642922776208067,0.2156902341616019,NA,NA,NA,NA,NA,12.170351471360405
67,Yang et al. (2016),Larix gmelinii,moisture class H1,weibull,-217.66625193974284,0.06946726540668388,1.64,6.96,Conifers,13.538248266778654,-0.15080272109617235,4.424997447244952,NA,NA,NA,NA,NA
68,Zhu et al. (2020),Symplocos setchuenensis,0 months,gamma,-64.94923666777777,0.1202023665572069,0.840496657,9.331423114,Broadleaves,20.617047910735664,-0.35002345676931573,75.89849080072379,NA,NA,NA,NA,NA
68,Zhu et al. (2020),Symplocos setchuenensis,0 months,gumbel,-65.1726652691923,0.0966669524819781,0.840496657,9.331423114,Broadleaves,20.59203487644903,-0.34762824345405047,NA,2.0457188628097893,NA,NA,NA,NA
68,Zhu et al. (2020),Symplocos setchuenensis,0 months,logistic,-66.66360934070956,0.12339867127434584,0.840496657,9.331423114,Broadleaves,20.522278373307586,-0.34954095586697914,NA,1.435445434415886,NA,NA,NA,NA
68,Zhu et al. (2020),Symplocos setchuenensis,0 months,lognormal,-64.90248764339958,0.11510624026215843,0.840496657,9.331423114,Broadleaves,20.6095220719085,-0.3496774773081273,NA,NA,0.11487881420450523,NA,NA,NA
68,Zhu et al. (2020),Symplocos setchuenensis,0 months,normal_force,-99.99548625097947,0.19530962047446732,0.840496657,9.331423114,Broadleaves,19.204340961020364,-0.30778923686458937,NA,NA,NA,37.02404679158983,-2,NA
68,Zhu et al. (2020),Symplocos setchuenensis,0 months,normal_scaled,-65.17726202542163,0.12997298245426647,0.840496657,9.331423114,Broadleaves,20.6316714916383,-0.350702014084463,NA,NA,NA,2.373650590926914,-0.350702014084463,NA
68,Zhu et al. (2020),Symplocos setchuenensis,0 months,normal_strength,-67.6597889751836,0.08543124275849717,0.840496657,9.331423114,Broadleaves,20.97967622815957,-0.3712132549706871,NA,NA,NA,1.7701340181407463,0,NA
68,Zhu et al. (2020),Symplocos setchuenensis,0 months,uniform,-55.96450346869648,0.10899558871306425,0.840496657,9.331423114,Broadleaves,20.64193071230752,-0.34931390912467175,NA,NA,NA,NA,NA,7.470440401507318
68,Zhu et al. (2020),Symplocos setchuenensis,0 months,weibull,-66.18038530936023,0.1504167454971887,0.840496657,9.331423114,Broadleaves,20.64424654614654,-0.3522340226548238,9.545578938669566,NA,NA,NA,NA,NA
69,Abdi et al. (2014),Parrotia persica,NA,gamma,-165.62407802533448,0.08958037843620714,0.222222224,3.78074074,Broadleaves,107.89829606693262,-1.2918088740785536,10.523659225821314,NA,NA,NA,NA,NA
69,Abdi et al. (2014),Parrotia persica,NA,gumbel,-165.9682076433972,0.10554721149264962,0.222222224,3.78074074,Broadleaves,108.65718037676172,-1.3283148667544669,NA,28.427547013351614,NA,NA,NA,NA
69,Abdi et al. (2014),Parrotia persica,NA,logistic,-165.9287843386889,0.07043788768735937,0.222222224,3.78074074,Broadleaves,106.79446478732419,-1.263203159562943,NA,18.07376305914434,NA,NA,NA,NA
69,Abdi et al. (2014),Parrotia persica,NA,lognormal,-165.82213294492203,0.10431764519845099,0.222222224,3.78074074,Broadleaves,108.0924931670128,-1.3213112954385946,NA,NA,0.3150072465509414,NA,NA,NA
69,Abdi et al. (2014),Parrotia persica,NA,normal_force,-180.53742518510862,0.18914066951075825,0.222222224,3.78074074,Broadleaves,100.33924186338396,-1.1393556737550776,NA,NA,NA,50.466202564442106,-2,NA
69,Abdi et al. (2014),Parrotia persica,NA,normal_scaled,-166.54428952160603,0.10595904946243428,0.222222224,3.78074074,Broadleaves,107.89021083399851,-1.24860265939507,NA,NA,NA,33.06087520928488,-1.24860265939507,NA
69,Abdi et al. (2014),Parrotia persica,NA,normal_strength,-183.84864899265253,0.26317152136507305,0.222222224,3.78074074,Broadleaves,121.09897765103177,-1.1781895823665354,NA,NA,NA,53.96710382251164,0,NA
69,Abdi et al. (2014),Parrotia persica,NA,uniform,-168.79377826455513,0.26240953543674284,0.222222224,3.78074074,Broadleaves,119.20101919318927,-1.1808093994105013,NA,NA,NA,NA,NA,145.82727160915766
69,Abdi et al. (2014),Parrotia persica,NA,weibull,-166.81305465440371,0.11608556720683905,0.222222224,3.78074074,Broadleaves,107.67515845692591,-1.239731425262495,3.438757193381794,NA,NA,NA,NA,NA
70,Ali (2010),Acacia mangium,NA,gamma,-117.62866004423924,0.16514114553066023,0.789812749,5.991513858,Broadleaves,26.862696984300243,-0.26667514746,3.2714829221712245,NA,NA,NA,NA,NA
70,Ali (2010),Acacia mangium,NA,gumbel,-118.61434510357472,0.15853631515373395,0.789812749,5.991513858,Broadleaves,26.973931802980893,-0.26379787275442923,NA,11.869662739583386,NA,NA,NA,NA
70,Ali (2010),Acacia mangium,NA,logistic,-119.51732195950454,0.1479764654239282,0.789812749,5.991513858,Broadleaves,28.5006318583597,-0.3306664152491231,NA,8.703319575925445,NA,NA,NA,NA
70,Ali (2010),Acacia mangium,NA,lognormal,-118.78833068814714,0.18672194926030788,0.789812749,5.991513858,Broadleaves,25.98675542927324,-0.19787895033927355,NA,NA,0.6037639001582834,NA,NA,NA
70,Ali (2010),Acacia mangium,NA,normal_force,-120.27045693957143,0.1489348318116139,0.789812749,5.991513858,Broadleaves,12.411841359545715,0.38230350662283163,NA,NA,NA,57.72746335438671,-2,NA
70,Ali (2010),Acacia mangium,NA,normal_scaled,-117.95678288016471,0.1491558399817752,0.789812749,5.991513858,Broadleaves,28.32391484919344,-0.33245087291229597,NA,NA,NA,14.171673187771296,-0.33245087291229597,NA
70,Ali (2010),Acacia mangium,NA,normal_strength,-119.1864473243833,0.17084464623774054,0.789812749,5.991513858,Broadleaves,28.533976175037743,-0.3497752412373292,NA,NA,NA,11.311111645598395,0,NA
70,Ali (2010),Acacia mangium,NA,uniform,-113.73990432445376,0.18293016255564254,0.789812749,5.991513858,Broadleaves,28.48172714093524,-0.11000447017317164,NA,NA,NA,NA,NA,42.809352873317536
70,Ali (2010),Acacia mangium,NA,weibull,-116.76354462046484,0.14813853708879587,0.789812749,5.991513858,Broadleaves,27.908896951957313,-0.311341771116615,2.135606092232386,NA,NA,NA,NA,NA
